DATA;PRESIDIO;TIPO_RICOVERO;RICOVERI
09/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;11
10/01/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;33
10/01/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;91
10/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;10
10/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;14
10/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;3
10/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;12
11/01/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;56
11/01/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;65
11/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
11/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
11/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;4
11/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;16
11/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;6
11/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
12/01/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;38
12/01/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;70
12/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
12/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
12/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;5
12/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;14
12/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;11
13/01/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;46
13/01/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;74
13/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
13/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;13
13/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;4
13/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;15
13/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;6
13/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;14
14/01/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;20
14/01/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;40
14/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
14/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;5
14/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
14/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;4
14/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
14/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;3
15/01/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;19
15/01/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;22
15/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
15/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;4
15/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
15/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;3
16/01/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;50
16/01/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;71
16/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
16/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
16/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
16/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;12
16/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;4
16/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;8
17/01/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;45
17/01/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;69
17/01/2023;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;1
17/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
17/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
17/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
17/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;20
17/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;3
17/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;10
18/01/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;57
18/01/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;72
18/01/2023;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;1
18/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;5
18/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;10
18/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;5
18/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;11
18/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
18/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
19/01/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;51
19/01/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;63
19/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
19/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;10
19/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;11
19/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;10
19/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;11
20/01/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;67
20/01/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;79
20/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
20/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
20/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;4
20/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;16
20/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;8
20/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;8
21/01/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;19
21/01/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;25
21/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
21/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;3
21/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;1
21/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;2
22/01/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;18
22/01/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;24
22/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
22/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
22/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
22/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;1
23/01/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;56
23/01/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;65
23/01/2023;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;1
23/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;5
23/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
23/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;14
23/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
23/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
24/01/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;40
24/01/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;70
24/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
24/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;9
24/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;12
24/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;4
24/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
25/01/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;55
25/01/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;65
25/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
25/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;15
25/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
25/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;13
25/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;6
25/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;5
26/01/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;48
26/01/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;73
26/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
26/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;5
26/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
26/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;11
26/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;5
26/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;6
27/01/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;58
27/01/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;85
27/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;6
27/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;13
27/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;7
27/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;12
27/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;10
27/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;15
28/01/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;27
28/01/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;27
28/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;5
28/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;5
28/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
28/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;1
28/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;3
28/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
29/01/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;22
29/01/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;14
29/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
29/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
29/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;2
29/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
29/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
30/01/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;50
30/01/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;59
30/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
30/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;10
30/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;17
30/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;3
30/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;16
31/01/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;46
31/01/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;66
31/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
31/01/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
31/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
31/01/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;17
31/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
31/01/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
01/02/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;59
01/02/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;74
01/02/2023;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;1
01/02/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
01/02/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;11
01/02/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
01/02/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;7
01/02/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;7
01/02/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;8
02/02/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;52
02/02/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;69
02/02/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
02/02/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
02/02/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
02/02/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;13
02/02/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;7
02/02/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;9
03/02/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;77
03/02/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;67
03/02/2023;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;1
03/02/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;10
03/02/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;13
03/02/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
03/02/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;11
03/02/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;9
03/02/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;14
04/02/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;36
04/02/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;37
04/02/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
04/02/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;5
04/02/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
04/02/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;5
04/02/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
04/02/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;4
05/02/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;21
05/02/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;21
05/02/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
05/02/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;2
05/02/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
05/02/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;3
05/02/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;1
06/02/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;45
06/02/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;71
06/02/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;3
06/02/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
06/02/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
06/02/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;14
06/02/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;9
06/02/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
07/02/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;50
07/02/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;62
07/02/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;5
07/02/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
07/02/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;15
07/02/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;7
07/02/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
08/02/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;60
08/02/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;58
08/02/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
08/02/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;6
08/02/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
08/02/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;12
08/02/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;4
08/02/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;11
09/02/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;52
09/02/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;80
09/02/2023;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;1
09/02/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
09/02/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;7
09/02/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;5
09/02/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;15
09/02/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
09/02/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;7
10/02/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;61
10/02/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;78
10/02/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;5
10/02/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;10
10/02/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
10/02/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;11
10/02/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;16
10/02/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;10
11/02/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;31
11/02/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;23
11/02/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;1
11/02/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;4
11/02/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;1
11/02/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;3
11/02/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;2
11/02/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;2
12/02/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;18
12/02/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;28
12/02/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;2
12/02/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;5
12/02/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;2
12/02/2023;05-030159 - Presidio Ospedaliero di Montichiari;2 - URGENZA;1
12/02/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;1 - ORDINARIO;1
12/02/2023;06-030162 - Presidio Ospedaliero di Gardone V.T.;2 - URGENZA;2
13/02/2023;01-030906 - Spedali Civili di Brescia;1 - ORDINARIO;47
13/02/2023;01-030906 - Spedali Civili di Brescia;2 - URGENZA;66
13/02/2023;01-030906 - Spedali Civili di Brescia;3 - T.S.O.;1
13/02/2023;02-030167 - Presidio Ospedaliero Umberto I°;1 - ORDINARIO;4
13/02/2023;02-030167 - Presidio Ospedaliero Umberto I°;2 - URGENZA;8
13/02/2023;05-030159 - Presidio Ospedaliero di Montichiari;1 - ORDINARIO;3
